1.1	1.2213367063492064
1.2000000000000002	1.491137077490746
1.3000000000000003	1.818601359589334
1.4000000000000004	2.2137297617243434
1.5000000000000004	2.687322463642804
1.6000000000000005	3.2509796215012496
1.7000000000000006	3.917101372206338
1.8000000000000007	4.698887836755668
1.9000000000000008	5.6103391228501245
2.000000000000001	6.666255326965494
2.100000000000001	7.882236536016054
2.200000000000001	9.274682828705634
2.300000000000001	10.860794276636113
2.4000000000000012	12.65857094522534
2.5000000000000013	14.686812894473677
2.6000000000000014	16.965120179609087
2.7000000000000015	19.51389285163387
2.8000000000000016	22.354330957791067
2.9000000000000017	25.508434541964764
3.0000000000000018	28.99900364502557
3.100000000000002	32.84963830513034
3.200000000000002	37.08473855798348
3.300000000000002	41.72950443706576
3.400000000000002	46.80993597383561
3.500000000000002	52.35283319790673
3.6000000000000023	58.38579613720567
3.7000000000000024	64.93722481811186
3.8000000000000025	72.03631926558256
3.9000000000000026	79.71307950326486
4.000000000000003	87.99830555359608
4.100000000000002	96.92359743789419
4.200000000000002	106.52135517643954
4.300000000000002	116.82477878854877
4.400000000000001	127.86786829264182
4.500000000000001	139.68542370630294
4.6000000000000005	152.3130450463363
4.7	165.78713232881668
4.8	180.144885569136
4.8999999999999995	195.42430478204582
4.999999999999999	211.66418998169658
5.099999999999999	228.90414118167348
